ticker,exchange,assetType,priceCurrency,startDate,endDate
000989,SHE,Stock,CNY,2018-01-01,2020-08-14
000990,SHE,Stock,CNY,2000-07-05,2020-08-14
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2018-01-02,2020-08-14
000995,SHE,Stock,CNY,2007-08-30,2019-04-25
000996,SHE,Stock,CNY,2000-07-17,2020-08-14
000997,SHE,Stock,CNY,2000-08-07,2020-08-14
000998,SHE,Stock,CNY,2018-01-01,2020-08-14
000999,SHE,Stock,CNY,2000-03-13,2020-08-14
001696,SHE,Stock,CNY,2018-01-01,2020-08-14
001872,SHE,Stock,CNY,2018-01-01,2020-08-14
001896,SHE,Stock,CNY,2007-08-30,2020-08-14
001914,SHE,Stock,CNY,2018-01-01,2020-08-14
001965,SHE,Stock,CNY,2018-01-01,2020-08-14
001979,SHE,Stock,CNY,2018-01-01,2020-08-14
002001,SHE,Stock,CNY,2018-01-01,2020-08-14
002002,SHE,Stock,CNY,2004-06-24,2020-08-14
002003,SHE,Stock,CNY,2018-01-01,2020-08-14
002004,SHE,Stock,CNY,2004-06-24,2020-08-14
002005,SHE,Stock,CNY,2004-06-24,2020-08-14
002006,SHE,Stock,CNY,2018-01-02,2020-08-14
002007,SHE,Stock,CNY,2018-01-01,2020-08-14
002008,SHE,Stock,CNY,2018-01-01,2020-08-14
002009,SHE,Stock,CNY,2004-06-28,2020-08-14
002010,SHE,Stock,CNY,2018-01-01,2020-08-14
002011,SHE,Stock,CNY,2018-01-02,2020-08-14
002012,SHE,Stock,CNY,2018-01-01,2020-08-14
002013,SHE,Stock,CNY,2004-07-08,2020-08-14
002014,SHE,Stock,CNY,2004-07-07,2020-08-14
002015,SHE,Stock,CNY,2018-01-04,2020-08-14
002016,SHE,Stock,CNY,2018-01-01,2020-08-14
002017,SHE,Stock,CNY,2018-01-01,2020-08-14
002018,SHE,Stock,CNY,2018-01-02,2019-10-31
002019,SHE,Stock,CNY,2018-01-01,2020-08-14
002020,SHE,Stock,CNY,2018-01-01,2020-08-14
002021,SHE,Stock,CNY,2018-01-02,2020-08-14
002022,SHE,Stock,CNY,2004-07-20,2020-08-14
002023,SHE,Stock,CNY,2018-01-01,2020-08-14
002024,SHE,Stock,CNY,2004-07-21,2020-08-14
002025,SHE,Stock,CNY,2004-07-26,2020-08-14
002026,SHE,Stock,CNY,2018-01-01,2020-08-14
002027,SHE,Stock,CNY,2018-01-01,2020-08-14
002028,SHE,Stock,CNY,2004-08-04,2020-08-14
002029,SHE,Stock,CNY,2018-01-01,2020-08-14
002030,SHE,Stock,CNY,2004-08-09,2020-08-14
002031,SHE,Stock,CNY,2004-08-16,2020-08-14
002032,SHE,Stock,CNY,2018-01-01,2020-08-14
002033,SHE,Stock,CNY,2018-01-01,2020-08-14
002034,SHE,Stock,CNY,2018-01-01,2020-08-14
002035,SHE,Stock,CNY,2018-01-01,2020-08-14
002036,SHE,Stock,CNY,2018-01-01,2020-08-14
002037,SHE,Stock,CNY,2018-01-01,2020-08-14
002038,SHE,Stock,CNY,2004-09-08,2020-08-14
002039,SHE,Stock,CNY,2018-01-01,2020-08-14
002040,SHE,Stock,CNY,2005-03-24,2020-08-14
002041,SHE,Stock,CNY,2018-01-01,2020-08-14
002042,SHE,Stock,CNY,2016-09-07,2020-08-14
002043,SHE,Stock,CNY,2018-01-01,2020-08-14
002044,SHE,Stock,CNY,2018-01-01,2020-08-14
002045,SHE,Stock,CNY,2018-01-01,2020-08-14
002046,SHE,Stock,CNY,2018-01-01,2020-08-14
002047,SHE,Stock,CNY,2018-01-01,2020-08-14
002048,SHE,Stock,CNY,2018-01-01,2020-08-14
002049,SHE,Stock,CNY,2005-06-07,2020-08-14
002050,SHE,Stock,CNY,2005-06-06,2020-08-14
002051,SHE,Stock,CNY,2018-01-01,2020-08-14
002052,SHE,Stock,CNY,2018-01-02,2020-08-14
002053,SHE,Stock,CNY,2018-01-01,2020-08-14
002054,SHE,Stock,CNY,2018-01-01,2020-08-14
002055,SHE,Stock,CNY,2018-01-01,2020-08-14
002056,SHE,Stock,CNY,2018-01-01,2020-08-14
002057,SHE,Stock,CNY,2018-01-01,2020-08-14
002058,SHE,Stock,CNY,2018-01-01,2020-08-14
002059,SHE,Stock,CNY,2007-04-04,2020-08-14
002060,SHE,Stock,CNY,2018-01-01,2020-08-14
002061,SHE,Stock,CNY,2018-01-01,2020-08-14
002062,SHE,Stock,CNY,2018-01-01,2020-08-14
002063,SHE,Stock,CNY,2018-01-01,2020-08-14
002064,SHE,Stock,CNY,2018-01-01,2020-08-14
002065,SHE,Stock,CNY,2006-08-22,2020-08-14
002066,SHE,Stock,CNY,2018-01-02,2020-08-13
002067,SHE,Stock,CNY,2006-09-14,2020-08-14
002068,SHE,Stock,CNY,2018-01-01,2020-08-14
002069,SHE,Stock,CNY,2018-01-02,2020-08-14
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2020-08-14
002072,SHE,Stock,CNY,2017-12-06,2020-08-14
002073,SHE,Stock,CNY,2007-08-30,2020-08-14
002074,SHE,Stock,CNY,2006-10-17,2020-08-14
002075,SHE,Stock,CNY,2016-09-14,2020-08-14
002076,SHE,Stock,CNY,2007-08-30,2020-08-14
002077,SHE,Stock,CNY,2006-11-20,2020-08-14
002078,SHE,Stock,CNY,2018-01-01,2020-08-14
002079,SHE,Stock,CNY,2006-11-15,2020-08-14
002080,SHE,Stock,CNY,2018-01-01,2020-08-14
002081,SHE,Stock,CNY,2018-01-01,2020-08-14
002082,SHE,Stock,CNY,2017-12-15,2020-08-14
002083,SHE,Stock,CNY,2018-01-01,2020-08-14
002084,SHE,Stock,CNY,2018-01-01,2020-08-14
002085,SHE,Stock,CNY,2018-01-01,2020-08-14
002086,SHE,Stock,CNY,2007-08-30,2020-08-14
002087,SHE,Stock,CNY,2006-11-29,2020-08-14
002088,SHE,Stock,CNY,2006-11-29,2020-08-14
002089,SHE,Stock,CNY,2007-08-30,2020-08-14
002090,SHE,Stock,CNY,2006-12-07,2020-08-14
002091,SHE,Stock,CNY,2006-12-07,2020-08-14
002092,SHE,Stock,CNY,2006-12-11,2020-08-14
002093,SHE,Stock,CNY,2006-12-14,2020-08-14
002094,SHE,Stock,CNY,2018-01-02,2020-08-14
002095,SHE,Stock,CNY,2018-01-01,2020-08-14
002096,SHE,Stock,CNY,2018-01-01,2020-08-14
002097,SHE,Stock,CNY,2018-01-01,2020-08-14
002098,SHE,Stock,CNY,2007-08-30,2020-08-14
002099,SHE,Stock,CNY,2018-01-01,2020-08-14
002100,SHE,Stock,CNY,2006-12-26,2020-08-14
002101,SHE,Stock,CNY,2018-01-01,2020-08-14
002102,SHE,Stock,CNY,2018-01-02,2020-08-14
002103,SHE,Stock,CNY,2018-01-02,2020-08-14
002104,SHE,Stock,CNY,2007-01-09,2020-08-14
002105,SHE,Stock,CNY,2018-01-01,2020-08-14
002106,SHE,Stock,CNY,2018-01-01,2020-08-14
002107,SHE,Stock,CNY,2018-01-01,2020-08-14
002108,SHE,Stock,CNY,2018-01-01,2020-08-14
002109,SHE,Stock,CNY,2018-01-02,2020-08-14
002110,SHE,Stock,CNY,2015-01-05,2020-08-14
002111,SHE,Stock,CNY,2007-01-25,2020-08-14
002112,SHE,Stock,CNY,2007-08-30,2020-08-14
002113,SHE,Stock,CNY,2007-08-30,2020-08-14
002114,SHE,Stock,CNY,2018-01-02,2020-08-14
002115,SHE,Stock,CNY,2018-01-01,2020-08-14
002116,SHE,Stock,CNY,2007-02-14,2020-08-14
002117,SHE,Stock,CNY,2018-01-01,2020-08-14
002118,SHE,Stock,CNY,2007-03-01,2020-08-14
002119,SHE,Stock,CNY,2018-01-01,2020-08-14
002120,SHE,Stock,CNY,2018-01-01,2020-08-14
002121,SHE,Stock,CNY,2018-01-02,2020-08-14
002122,SHE,Stock,CNY,2007-08-30,2020-08-14
002123,SHE,Stock,CNY,2007-03-27,2020-08-14
002124,SHE,Stock,CNY,2018-01-02,2020-08-14
002125,SHE,Stock,CNY,2007-04-02,2020-08-14
002126,SHE,Stock,CNY,2007-04-17,2020-08-14
002127,SHE,Stock,CNY,2007-04-17,2020-08-14
002128,SHE,Stock,CNY,2018-01-01,2020-08-14
002129,SHE,Stock,CNY,2018-01-01,2020-08-14
002130,SHE,Stock,CNY,2007-04-19,2020-08-14
002131,SHE,Stock,CNY,2007-04-26,2020-08-14
002132,SHE,Stock,CNY,2007-05-07,2020-08-14
002133,SHE,Stock,CNY,2018-01-01,2020-08-14
002134,SHE,Stock,CNY,2018-01-02,2020-08-14
002135,SHE,Stock,CNY,2018-01-01,2020-08-14
002136,SHE,Stock,CNY,2018-01-01,2020-08-14
002137,SHE,Stock,CNY,2018-01-02,2020-08-14
002138,SHE,Stock,CNY,2018-01-01,2020-08-14
002139,SHE,Stock,CNY,2018-01-01,2020-08-14
002140,SHE,Stock,CNY,2018-01-01,2020-08-14
002141,SHE,Stock,CNY,2015-01-05,2020-08-14
002142,SHE,Stock,CNY,2018-01-01,2020-08-14
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2018-01-01,2020-08-14
002145,SHE,Stock,CNY,2018-01-01,2020-08-14
002146,SHE,Stock,CNY,2018-01-01,2020-08-14
002147,SHE,Stock,CNY,2007-08-07,2020-08-14
002148,SHE,Stock,CNY,2018-01-01,2020-08-14
002149,SHE,Stock,CNY,2007-08-09,2020-08-14
002150,SHE,Stock,CNY,2018-01-01,2020-08-14
002151,SHE,Stock,CNY,2007-08-13,2020-08-14
002152,SHE,Stock,CNY,2007-08-13,2020-08-14
002153,SHE,Stock,CNY,2018-01-01,2020-08-14
002154,SHE,Stock,CNY,2018-01-01,2020-08-14
002155,SHE,Stock,CNY,2018-01-01,2020-08-14
002156,SHE,Stock,CNY,2018-01-01,2020-08-14
002157,SHE,Stock,CNY,2018-01-01,2020-08-14
002158,SHE,Stock,CNY,2018-01-01,2020-08-14
002159,SHE,Stock,CNY,2018-01-02,2020-08-14
002160,SHE,Stock,CNY,2018-01-02,2020-08-14
002161,SHE,Stock,CNY,2007-08-20,2020-08-14
002162,SHE,Stock,CNY,2018-01-02,2020-08-14
002163,SHE,Stock,CNY,2007-08-30,2020-08-14
002164,SHE,Stock,CNY,2018-01-02,2020-08-14
002165,SHE,Stock,CNY,2018-01-01,2020-08-14
002166,SHE,Stock,CNY,2007-09-18,2020-08-14
002167,SHE,Stock,CNY,2007-09-12,2020-08-14
002168,SHE,Stock,CNY,2007-09-19,2020-08-14
002169,SHE,Stock,CNY,2018-01-01,2020-08-14
002170,SHE,Stock,CNY,2018-01-01,2020-08-14
002171,SHE,Stock,CNY,2018-01-01,2020-08-14
002172,SHE,Stock,CNY,2018-01-02,2020-08-14
002173,SHE,Stock,CNY,2018-01-02,2020-08-14
002174,SHE,Stock,CNY,2018-01-02,2020-08-14
002175,SHE,Stock,CNY,2007-10-12,2020-08-14
002176,SHE,Stock,CNY,2018-01-02,2020-08-12
002177,SHE,Stock,CNY,2018-01-02,2020-08-14
002178,SHE,Stock,CNY,2007-11-12,2020-08-14
002179,SHE,Stock,CNY,2018-01-01,2020-08-14
002180,SHE,Stock,CNY,2018-01-01,2020-08-14
002181,SHE,Stock,CNY,2018-01-01,2020-08-14
002182,SHE,Stock,CNY,2007-11-12,2020-08-14
002183,SHE,Stock,CNY,2018-01-01,2020-08-14
002184,SHE,Stock,CNY,2007-11-15,2020-08-14
002185,SHE,Stock,CNY,2018-01-01,2020-08-14
002186,SHE,Stock,CNY,2007-11-19,2020-08-14
002187,SHE,Stock,CNY,2018-01-01,2020-08-14
002188,SHE,Stock,CNY,2018-01-02,2020-08-14
002189,SHE,Stock,CNY,2018-01-01,2020-08-14
002190,SHE,Stock,CNY,2007-12-05,2020-08-14
002191,SHE,Stock,CNY,2008-01-07,2020-08-14
002192,SHE,Stock,CNY,2018-01-01,2020-08-14
002193,SHE,Stock,CNY,2018-01-01,2020-08-14
002194,SHE,Stock,CNY,2007-12-06,2020-08-14
002195,SHE,Stock,CNY,2007-12-11,2020-08-14
002196,SHE,Stock,CNY,2007-12-11,2020-08-14
002197,SHE,Stock,CNY,2018-01-02,2020-08-14
002198,SHE,Stock,CNY,2007-12-18,2020-08-14
002199,SHE,Stock,CNY,2018-01-02,2020-08-14
002200,SHE,Stock,CNY,2018-01-02,2020-08-14
002201,SHE,Stock,CNY,2018-01-01,2020-08-14
002202,SHE,Stock,CNY,2018-01-01,2020-08-14
002203,SHE,Stock,CNY,2018-01-01,2020-08-14
002204,SHE,Stock,CNY,2018-01-01,2020-08-14
002205,SHE,Stock,CNY,2018-01-01,2020-08-14
002206,SHE,Stock,CNY,2018-01-01,2020-08-14
002207,SHE,Stock,CNY,2018-01-02,2020-08-14
002208,SHE,Stock,CNY,2018-01-01,2020-08-14
002209,SHE,Stock,CNY,2008-01-29,2020-08-14
002210,SHE,Stock,CNY,2008-01-29,2020-08-14
002211,SHE,Stock,CNY,2018-01-02,2020-08-14
002212,SHE,Stock,CNY,2018-01-02,2020-08-14
002213,SHE,Stock,CNY,2008-02-01,2020-08-14
002214,SHE,Stock,CNY,2018-01-01,2020-08-14
002215,SHE,Stock,CNY,2018-01-01,2020-08-14
002216,SHE,Stock,CNY,2018-01-01,2020-08-14
002217,SHE,Stock,CNY,2018-01-01,2020-08-14
002218,SHE,Stock,CNY,2008-02-27,2020-08-14
002219,SHE,Stock,CNY,2008-03-06,2020-08-14
002220,SHE,Stock,CNY,2008-02-27,2020-08-10
002221,SHE,Stock,CNY,2018-01-01,2020-08-14
002222,SHE,Stock,CNY,2018-01-01,2020-08-14
002223,SHE,Stock,CNY,2018-01-01,2020-08-14
002224,SHE,Stock,CNY,2018-01-01,2020-08-14
002225,SHE,Stock,CNY,2018-01-01,2020-08-14
002226,SHE,Stock,CNY,2018-01-01,2020-08-14
002227,SHE,Stock,CNY,2008-05-05,2020-08-14
002228,SHE,Stock,CNY,2018-01-01,2020-08-14
002229,SHE,Stock,CNY,2018-01-01,2020-08-14
002230,SHE,Stock,CNY,2008-05-12,2020-08-14
002231,SHE,Stock,CNY,2008-04-24,2020-08-14
002232,SHE,Stock,CNY,2008-05-13,2020-08-14
002233,SHE,Stock,CNY,2018-01-01,2020-08-14
002234,SHE,Stock,CNY,2008-05-15,2020-08-14
002235,SHE,Stock,CNY,2008-05-05,2020-08-14
002236,SHE,Stock,CNY,2018-01-01,2020-08-14
002237,SHE,Stock,CNY,2018-01-01,2020-08-14
002238,SHE,Stock,CNY,2018-01-01,2020-08-14
002239,SHE,Stock,CNY,2018-01-01,2020-08-14
002240,SHE,Stock,CNY,2008-05-22,2020-08-14
002241,SHE,Stock,CNY,2018-01-01,2020-08-14
002242,SHE,Stock,CNY,2018-01-01,2020-08-14
002243,SHE,Stock,CNY,2018-01-01,2020-08-14
002244,SHE,Stock,CNY,2018-01-01,2020-08-14
002245,SHE,Stock,CNY,2008-06-04,2020-08-14
002246,SHE,Stock,CNY,2018-01-01,2020-08-14
002247,SHE,Stock,CNY,2018-01-02,2020-08-14
002248,SHE,Stock,CNY,2018-01-02,2020-08-14
002249,SHE,Stock,CNY,2018-01-02,2020-08-14
002250,SHE,Stock,CNY,2008-06-04,2020-08-14
002251,SHE,Stock,CNY,2018-01-01,2020-08-14
002252,SHE,Stock,CNY,2018-01-01,2020-08-14
002253,SHE,Stock,CNY,2018-01-01,2020-08-14
002254,SHE,Stock,CNY,2018-01-01,2020-08-14
002255,SHE,Stock,CNY,2018-01-02,2020-08-14
002256,SHE,Stock,CNY,2008-06-25,2020-08-14
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2018-01-01,2020-08-14
002259,SHE,Stock,CNY,2008-07-16,2020-08-14
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-22,2020-08-14
002262,SHE,Stock,CNY,2018-01-01,2020-08-14
002263,SHE,Stock,CNY,2018-01-02,2020-08-14
002264,SHE,Stock,CNY,2018-01-02,2020-08-14
002265,SHE,Stock,CNY,2018-01-02,2020-08-14
002266,SHE,Stock,CNY,2008-07-24,2020-08-14
002267,SHE,Stock,CNY,2008-08-12,2020-08-14
002268,SHE,Stock,CNY,2008-08-11,2020-08-14
002269,SHE,Stock,CNY,2008-09-15,2020-08-14
002270,SHE,Stock,CNY,2008-09-04,2020-08-14
002271,SHE,Stock,CNY,2008-09-09,2020-08-14
002272,SHE,Stock,CNY,2018-01-02,2020-08-14
002273,SHE,Stock,CNY,2008-09-18,2020-08-14
002274,SHE,Stock,CNY,2018-01-01,2020-08-14
002275,SHE,Stock,CNY,2009-07-09,2020-08-14
002276,SHE,Stock,CNY,2009-07-09,2020-08-14
002277,SHE,Stock,CNY,2018-01-01,2020-08-14
002278,SHE,Stock,CNY,2018-01-01,2020-08-14
002279,SHE,Stock,CNY,2018-01-02,2020-08-14
002280,SHE,Stock,CNY,2018-01-02,2020-08-14
002281,SHE,Stock,CNY,2018-01-01,2020-08-14
002282,SHE,Stock,CNY,2018-01-01,2020-08-14
002283,SHE,Stock,CNY,2009-11-12,2020-08-14
002284,SHE,Stock,CNY,2018-01-02,2020-08-14
002285,SHE,Stock,CNY,2009-08-27,2020-08-14
002286,SHE,Stock,CNY,2018-01-01,2020-08-14
002287,SHE,Stock,CNY,2018-01-01,2020-08-14
002288,SHE,Stock,CNY,2009-09-02,2020-08-14
002289,SHE,Stock,CNY,2018-01-11,2020-08-14
002290,SHE,Stock,CNY,2018-01-02,2020-08-14
002291,SHE,Stock,CNY,2018-01-02,2020-08-14
002292,SHE,Stock,CNY,2018-01-02,2020-08-14
002293,SHE,Stock,CNY,2018-01-01,2020-08-14
002294,SHE,Stock,CNY,2009-09-09,2020-08-14
002295,SHE,Stock,CNY,2018-01-01,2020-08-14
002296,SHE,Stock,CNY,2009-09-28,2020-08-14
002297,SHE,Stock,CNY,2017-09-29,2020-08-14
002298,SHE,Stock,CNY,2018-01-01,2020-08-14
002299,SHE,Stock,CNY,2018-01-01,2020-08-14
002300,SHE,Stock,CNY,2009-10-20,2020-08-14
002301,SHE,Stock,CNY,2009-10-20,2020-08-14
002302,SHE,Stock,CNY,2018-01-01,2020-08-14
002303,SHE,Stock,CNY,2009-11-09,2020-08-14
002304,SHE,Stock,CNY,2018-01-01,2020-08-14
002305,SHE,Stock,CNY,2009-11-05,2020-08-14
002306,SHE,Stock,CNY,2018-01-02,2020-08-14
002307,SHE,Stock,CNY,2009-11-24,2020-08-14
002308,SHE,Stock,CNY,2018-01-02,2020-08-14
002309,SHE,Stock,CNY,2009-11-27,2020-08-14
002310,SHE,Stock,CNY,2009-11-30,2020-08-14
002311,SHE,Stock,CNY,2018-01-01,2020-08-14
002312,SHE,Stock,CNY,2009-12-03,2020-08-14
002313,SHE,Stock,CNY,2018-01-01,2020-08-14
002314,SHE,Stock,CNY,2009-12-02,2020-08-14
002315,SHE,Stock,CNY,2018-01-01,2020-08-14
002316,SHE,Stock,CNY,2009-12-22,2020-08-14
002317,SHE,Stock,CNY,2018-01-01,2020-08-14
002318,SHE,Stock,CNY,2018-01-01,2020-08-14
002319,SHE,Stock,CNY,2018-01-02,2020-08-14
002320,SHE,Stock,CNY,2018-01-01,2020-08-14
002321,SHE,Stock,CNY,2018-01-02,2020-08-14
002322,SHE,Stock,CNY,2018-01-01,2020-08-14
002323,SHE,Stock,CNY,2018-01-02,2020-08-14
002324,SHE,Stock,CNY,2009-12-21,2020-08-14
002325,SHE,Stock,CNY,2018-01-01,2020-08-14
002326,SHE,Stock,CNY,2018-01-01,2020-08-14
002327,SHE,Stock,CNY,2009-12-29,2020-08-14
002328,SHE,Stock,CNY,2010-01-04,2020-08-14
002329,SHE,Stock,CNY,2018-01-02,2020-08-14
002330,SHE,Stock,CNY,2010-01-05,2020-08-14
002331,SHE,Stock,CNY,2018-01-01,2020-08-14
002332,SHE,Stock,CNY,2018-01-01,2020-08-14
002333,SHE,Stock,CNY,2010-01-21,2020-08-14
002334,SHE,Stock,CNY,2018-01-01,2020-08-14
002335,SHE,Stock,CNY,2010-01-12,2020-08-14
002336,SHE,Stock,CNY,2010-01-12,2020-08-14
002337,SHE,Stock,CNY,2018-01-01,2020-08-14
002338,SHE,Stock,CNY,2018-01-01,2020-08-14
002339,SHE,Stock,CNY,2010-01-26,2020-08-14
002340,SHE,Stock,CNY,2018-01-01,2020-08-14
002341,SHE,Stock,CNY,2018-01-01,2020-08-14
002342,SHE,Stock,CNY,2010-01-27,2020-08-14
002343,SHE,Stock,CNY,2018-01-02,2020-08-14
002344,SHE,Stock,CNY,2018-01-01,2020-08-14
002345,SHE,Stock,CNY,2018-01-01,2020-08-14
002346,SHE,Stock,CNY,2010-01-27,2020-08-14
002347,SHE,Stock,CNY,2010-01-27,2020-08-14
002348,SHE,Stock,CNY,2018-01-02,2020-08-14
002349,SHE,Stock,CNY,2010-02-02,2020-08-14
002350,SHE,Stock,CNY,2018-01-01,2020-08-14
002351,SHE,Stock,CNY,2010-02-04,2020-08-14
002352,SHE,Stock,CNY,2010-02-04,2020-08-14
002353,SHE,Stock,CNY,2010-02-04,2020-08-14
002354,SHE,Stock,CNY,2010-02-08,2020-08-14
002355,SHE,Stock,CNY,2010-02-08,2020-08-14
002356,SHE,Stock,CNY,2018-01-02,2020-08-14
002357,SHE,Stock,CNY,2018-01-01,2020-08-14
002358,SHE,Stock,CNY,2017-12-06,2020-08-14
002359,SHE,Stock,CNY,2010-02-09,2020-06-23
002360,SHE,Stock,CNY,2010-03-03,2020-08-14
002361,SHE,Stock,CNY,2010-03-03,2020-08-14
002362,SHE,Stock,CNY,2018-01-02,2020-08-14
002363,SHE,Stock,CNY,2010-03-04,2020-08-14
002364,SHE,Stock,CNY,2010-03-04,2020-08-14
002365,SHE,Stock,CNY,2018-01-01,2020-08-14
002366,SHE,Stock,CNY,2017-12-05,2020-08-14
002367,SHE,Stock,CNY,2018-01-01,2020-08-14
002368,SHE,Stock,CNY,2010-03-11,2020-08-14
002369,SHE,Stock,CNY,2010-03-15,2020-08-14
002370,SHE,Stock,CNY,2018-01-01,2020-08-14
002371,SHE,Stock,CNY,2010-03-16,2020-08-14
002372,SHE,Stock,CNY,2018-01-01,2020-08-14
002373,SHE,Stock,CNY,2015-01-05,2020-08-14
002374,SHE,Stock,CNY,2010-03-17,2020-08-14
002375,SHE,Stock,CNY,2010-03-23,2020-08-14
002376,SHE,Stock,CNY,2018-01-01,2020-08-14
002377,SHE,Stock,CNY,2010-03-22,2020-08-14
002378,SHE,Stock,CNY,2018-01-01,2020-08-14
002379,SHE,Stock,CNY,2018-01-02,2020-08-14
002380,SHE,Stock,CNY,2010-03-30,2020-08-14
002381,SHE,Stock,CNY,2011-08-02,2020-08-14
002382,SHE,Stock,CNY,2015-01-05,2020-08-14
002383,SHE,Stock,CNY,2010-04-01,2020-08-14
002384,SHE,Stock,CNY,2018-01-01,2020-08-14
002385,SHE,Stock,CNY,2010-04-08,2020-08-14
002386,SHE,Stock,CNY,2018-01-01,2020-08-14
002387,SHE,Stock,CNY,2010-04-12,2020-08-14
002388,SHE,Stock,CNY,2010-04-12,2020-08-14
002389,SHE,Stock,CNY,2010-04-13,2020-08-14
002390,SHE,Stock,CNY,2018-01-02,2020-08-14
002391,SHE,Stock,CNY,2018-01-01,2020-08-14
002392,SHE,Stock,CNY,2010-04-26,2020-08-14
002393,SHE,Stock,CNY,2018-01-01,2020-08-14
002394,SHE,Stock,CNY,2010-05-20,2020-08-14
002395,SHE,Stock,CNY,2018-01-01,2020-08-14
002396,SHE,Stock,CNY,2010-06-22,2020-08-14
002397,SHE,Stock,CNY,2010-04-28,2020-08-14
002398,SHE,Stock,CNY,2017-10-13,2020-08-14
002399,SHE,Stock,CNY,2010-05-05,2020-08-14
002400,SHE,Stock,CNY,2010-05-05,2020-08-14
002401,SHE,Stock,CNY,2010-05-05,2020-08-14
002402,SHE,Stock,CNY,2018-01-01,2020-08-14
002403,SHE,Stock,CNY,2018-01-01,2020-08-14
002404,SHE,Stock,CNY,2018-01-01,2020-08-14
002405,SHE,Stock,CNY,2018-01-01,2020-08-14
002406,SHE,Stock,CNY,2018-01-01,2020-08-14
002407,SHE,Stock,CNY,2010-05-17,2020-08-14
002408,SHE,Stock,CNY,2018-01-01,2020-08-14
002409,SHE,Stock,CNY,2018-01-01,2020-08-14
002410,SHE,Stock,CNY,2010-05-24,2020-08-14
002411,SHE,Stock,CNY,2010-05-24,2020-08-14
002412,SHE,Stock,CNY,2010-05-24,2020-08-14
002413,SHE,Stock,CNY,2018-01-02,2020-08-14
002414,SHE,Stock,CNY,2010-07-20,2020-08-14
002415,SHE,Stock,CNY,2010-05-27,2020-08-14
002416,SHE,Stock,CNY,2010-05-27,2020-08-14
002417,SHE,Stock,CNY,2010-06-01,2020-08-14
002418,SHE,Stock,CNY,2018-01-02,2020-08-14
002419,SHE,Stock,CNY,2010-06-08,2020-08-14
002420,SHE,Stock,CNY,2018-01-02,2020-08-14
002421,SHE,Stock,CNY,2010-06-02,2020-08-14
002422,SHE,Stock,CNY,2010-06-02,2020-08-14
002423,SHE,Stock,CNY,2017-10-25,2020-08-14
002424,SHE,Stock,CNY,2010-06-02,2020-08-14
002425,SHE,Stock,CNY,2010-06-07,2020-08-14
002426,SHE,Stock,CNY,2018-01-02,2020-08-14
002427,SHE,Stock,CNY,2018-01-01,2020-08-14
002428,SHE,Stock,CNY,2018-01-02,2020-08-14
002429,SHE,Stock,CNY,2018-01-02,2020-08-14
002430,SHE,Stock,CNY,2018-01-01,2020-08-14
002431,SHE,Stock,CNY,2018-01-02,2020-08-14
002432,SHE,Stock,CNY,2018-01-02,2020-08-14
002433,SHE,Stock,CNY,2018-01-01,2020-08-14
002434,SHE,Stock,CNY,2018-01-01,2020-08-14
002435,SHE,Stock,CNY,2018-01-02,2020-08-14
002436,SHE,Stock,CNY,2018-01-01,2020-08-14
002437,SHE,Stock,CNY,2010-06-22,2020-08-14
002438,SHE,Stock,CNY,2018-01-01,2020-08-14
002439,SHE,Stock,CNY,2018-01-01,2020-08-14
002440,SHE,Stock,CNY,2018-01-01,2020-08-14
002441,SHE,Stock,CNY,2018-01-01,2020-08-14
002442,SHE,Stock,CNY,2018-01-01,2020-08-14
002443,SHE,Stock,CNY,2018-01-01,2020-08-14
002444,SHE,Stock,CNY,2010-07-12,2020-08-14
002445,SHE,Stock,CNY,2010-07-13,2020-08-14
002446,SHE,Stock,CNY,2018-01-01,2020-08-14
002447,SHE,Stock,CNY,2018-01-02,2020-08-14
002448,SHE,Stock,CNY,2018-01-01,2020-08-14
002449,SHE,Stock,CNY,2018-01-01,2020-08-14
002450,SHE,Stock,CNY,2010-07-15,2019-07-05
002451,SHE,Stock,CNY,2010-07-20,2020-08-14
002452,SHE,Stock,CNY,2010-07-19,2020-08-14
002453,SHE,Stock,CNY,2010-07-20,2020-08-14
002454,SHE,Stock,CNY,2018-01-01,2020-08-14
002455,SHE,Stock,CNY,2011-11-09,2020-08-14
002456,SHE,Stock,CNY,2010-08-02,2020-08-14
002457,SHE,Stock,CNY,2018-01-01,2020-08-14
002458,SHE,Stock,CNY,2018-01-01,2020-08-14
002459,SHE,Stock,CNY,2018-01-02,2020-08-14
002460,SHE,Stock,CNY,2018-01-01,2020-08-14
002461,SHE,Stock,CNY,2010-08-17,2020-08-14
002462,SHE,Stock,CNY,2010-08-17,2020-08-14
002463,SHE,Stock,CNY,2018-01-01,2020-08-14
002464,SHE,Stock,CNY,2018-01-01,2020-08-14
002465,SHE,Stock,CNY,2010-08-30,2020-08-14
002466,SHE,Stock,CNY,2010-08-30,2020-08-14
002467,SHE,Stock,CNY,2010-09-07,2020-08-14
